tile,timestep,date,save_path,filename
T16REU,5803,2022-03-05,HLSS30.020/,HLS.S30.T16REU.2022064T162039.v2.0
T16REU,5804,2022-03-20,HLSS30.020/,HLS.S30.T16REU.2022079T161951.v2.0
T16REU,5805,2022-03-25,HLSS30.020/,HLS.S30.T16REU.2022084T161829.v2.0
T16REU,5806,2022-04-04,HLSS30.020/,HLS.S30.T16REU.2022094T161829.v2.0
T16REU,5807,2022-04-09,HLSS30.020/,HLS.S30.T16REU.2022099T161831.v2.0
T16REU,5808,2022-04-19,HLSS30.020/,HLS.S30.T16REU.2022109T161831.v2.0
T16REU,5809,2022-06-03,HLSS30.020/,HLS.S30.T16REU.2022154T161829.v2.0
T16REU,5810,2022-07-08,HLSS30.020/,HLS.S30.T16REU.2022189T161841.v2.0
T16REU,5811,2022-08-17,HLSS30.020/,HLS.S30.T16REU.2022229T161841.v2.0
T16REU,5812,2022-09-16,HLSS30.020/,HLS.S30.T16REU.2022259T161921.v2.0
T16REU,5813,2022-09-21,HLSS30.020/,HLS.S30.T16REU.2022264T161859.v2.0
T16REU,5814,2022-10-01,HLSS30.020/,HLS.S30.T16REU.2022274T162059.v2.0
T16REU,5815,2022-10-06,HLSS30.020/,HLS.S30.T16REU.2022279T162151.v2.0
T16REU,5816,2022-10-11,HLSS30.020/,HLS.S30.T16REU.2022284T162209.v2.0
T16REV,4423,2022-03-20,HLSS30.020/,HLS.S30.T16REV.2022079T161951.v2.0
T16REV,4424,2022-03-25,HLSS30.020/,HLS.S30.T16REV.2022084T161829.v2.0
T16REV,4425,2022-04-04,HLSS30.020/,HLS.S30.T16REV.2022094T161829.v2.0
T16REV,4426,2022-04-09,HLSS30.020/,HLS.S30.T16REV.2022099T161831.v2.0
T16REV,4427,2022-04-19,HLSS30.020/,HLS.S30.T16REV.2022109T161831.v2.0
T16REV,4428,2022-06-23,HLSS30.020/,HLS.S30.T16REV.2022174T161839.v2.0
T16REV,4429,2022-10-01,HLSS30.020/,HLS.S30.T16REV.2022274T162059.v2.0
T16REV,4430,2022-12-25,HLSS30.020/,HLS.S30.T16REV.2022359T162701.v2.0
T16RFU,5332,2022-01-14,HLSS30.020/,HLS.S30.T16RFU.2022014T162629.v2.0
T16RFU,5333,2022-01-19,HLSS30.020/,HLS.S30.T16RFU.2022019T162611.v2.0
T16RFU,5334,2022-01-29,HLSS30.020/,HLS.S30.T16RFU.2022029T162531.v2.0
T16RFU,5335,2022-03-05,HLSS30.020/,HLS.S30.T16RFU.2022064T162039.v2.0
T16RFU,5336,2022-03-20,HLSS30.020/,HLS.S30.T16RFU.2022079T161951.v2.0
T16RFU,5337,2022-03-25,HLSS30.020/,HLS.S30.T16RFU.2022084T161829.v2.0
T16RFU,5338,2022-04-04,HLSS30.020/,HLS.S30.T16RFU.2022094T161829.v2.0
T16RFU,5339,2022-04-09,HLSS30.020/,HLS.S30.T16RFU.2022099T161831.v2.0
T16RFU,5340,2022-04-19,HLSS30.020/,HLS.S30.T16RFU.2022109T161831.v2.0
T16RFU,5341,2022-06-23,HLSS30.020/,HLS.S30.T16RFU.2022174T161839.v2.0
T16RFU,5342,2022-08-17,HLSS30.020/,HLS.S30.T16RFU.2022229T161841.v2.0
T16RFU,5343,2022-09-16,HLSS30.020/,HLS.S30.T16RFU.2022259T161921.v2.0
T16RFU,5344,2022-09-26,HLSS30.020/,HLS.S30.T16RFU.2022269T162031.v2.0
T16RFU,5345,2022-10-01,HLSS30.020/,HLS.S30.T16RFU.2022274T162059.v2.0
T16RFU,5346,2022-10-06,HLSS30.020/,HLS.S30.T16RFU.2022279T162151.v2.0
T16RFU,5347,2022-10-11,HLSS30.020/,HLS.S30.T16RFU.2022284T162209.v2.0
T16RFV,510,2022-03-05,HLSS30.020/,HLS.S30.T16RFV.2022064T162039.v2.0
T16RFV,511,2022-03-20,HLSS30.020/,HLS.S30.T16RFV.2022079T161951.v2.0
T16RFV,512,2022-04-04,HLSS30.020/,HLS.S30.T16RFV.2022094T161829.v2.0
T16RFV,513,2022-04-19,HLSS30.020/,HLS.S30.T16RFV.2022109T161831.v2.0
T16RFV,514,2022-10-01,HLSS30.020/,HLS.S30.T16RFV.2022274T162059.v2.0
T16RFV,515,2022-10-06,HLSS30.020/,HLS.S30.T16RFV.2022279T162151.v2.0
T16RGU,8006,2022-01-06,HLSS30.020/,HLS.S30.T16RGU.2022006T161651.v2.0
T16RGU,8007,2022-01-11,HLSS30.020/,HLS.S30.T16RGU.2022011T161629.v2.0
T16RGU,8008,2022-01-31,HLSS30.020/,HLS.S30.T16RGU.2022031T161509.v2.0
T16RGU,8009,2022-02-10,HLSS30.020/,HLS.S30.T16RGU.2022041T161409.v2.0
T16RGU,8010,2022-02-20,HLSS30.020/,HLS.S30.T16RGU.2022051T161209.v2.0
T16RGU,8011,2022-03-02,HLSS30.020/,HLS.S30.T16RGU.2022061T161059.v2.0
T16RGU,8012,2022-03-12,HLSS30.020/,HLS.S30.T16RGU.2022071T160949.v2.0
T16RGU,8013,2022-03-27,HLSS30.020/,HLS.S30.T16RGU.2022086T160901.v2.0
T16RGU,8014,2022-04-01,HLSS30.020/,HLS.S30.T16RGU.2022091T160819.v2.0
T16RGU,8015,2022-05-11,HLSS30.020/,HLS.S30.T16RGU.2022131T160829.v2.0
T16RGU,8016,2022-05-31,HLSS30.020/,HLS.S30.T16RGU.2022151T160829.v2.0
T16RGU,8017,2022-06-15,HLSS30.020/,HLS.S30.T16RGU.2022166T160911.v2.0
T16RGU,8018,2022-07-30,HLSS30.020/,HLS.S30.T16RGU.2022211T160829.v2.0
T16RGU,8019,2022-09-18,HLSS30.020/,HLS.S30.T16RGU.2022261T160839.v2.0
T16RGU,8020,2022-09-23,HLSS30.020/,HLS.S30.T16RGU.2022266T161001.v2.0
T16RGU,8021,2022-10-03,HLSS30.020/,HLS.S30.T16RGU.2022276T161121.v2.0
T16RGU,8022,2022-10-08,HLSS30.020/,HLS.S30.T16RGU.2022281T161149.v2.0
T16RGU,8023,2022-10-13,HLSS30.020/,HLS.S30.T16RGU.2022286T161231.v2.0
T16RGU,8024,2022-10-18,HLSS30.020/,HLS.S30.T16RGU.2022291T161249.v2.0
T16RGU,8025,2022-10-23,HLSS30.020/,HLS.S30.T16RGU.2022296T161331.v2.0
T16RGU,8026,2022-11-07,HLSS30.020/,HLS.S30.T16RGU.2022311T161449.v2.0
T16RGU,8027,2022-11-12,HLSS30.020/,HLS.S30.T16RGU.2022316T161521.v2.0
T16RGU,8028,2022-12-02,HLSS30.020/,HLS.S30.T16RGU.2022336T161631.v2.0
T16RGU,8029,2022-12-07,HLSS30.020/,HLS.S30.T16RGU.2022341T161649.v2.0
T16RGU,8030,2022-12-27,HLSS30.020/,HLS.S30.T16RGU.2022361T161659.v2.0
T16RGV,1186,2022-01-06,HLSS30.020/,HLS.S30.T16RGV.2022006T161651.v2.0
T16RGV,1187,2022-01-11,HLSS30.020/,HLS.S30.T16RGV.2022011T161629.v2.0
T16RGV,1188,2022-01-31,HLSS30.020/,HLS.S30.T16RGV.2022031T161509.v2.0
T16RGV,1189,2022-02-05,HLSS30.020/,HLS.S30.T16RGV.2022036T161441.v2.0
T16RGV,1190,2022-02-10,HLSS30.020/,HLS.S30.T16RGV.2022041T161409.v2.0
T16RGV,1191,2022-02-15,HLSS30.020/,HLS.S30.T16RGV.2022046T161341.v2.0
T16RGV,1192,2022-02-20,HLSS30.020/,HLS.S30.T16RGV.2022051T161209.v2.0
T16RGV,1193,2022-03-02,HLSS30.020/,HLS.S30.T16RGV.2022061T161059.v2.0
T16RGV,1194,2022-03-12,HLSS30.020/,HLS.S30.T16RGV.2022071T160949.v2.0
T16RGV,1195,2022-03-27,HLSS30.020/,HLS.S30.T16RGV.2022086T160901.v2.0
T16RGV,1196,2022-04-01,HLSS30.020/,HLS.S30.T16RGV.2022091T160819.v2.0
T16RGV,1197,2022-05-11,HLSS30.020/,HLS.S30.T16RGV.2022131T160829.v2.0
T16RGV,1198,2022-05-16,HLSS30.020/,HLS.S30.T16RGV.2022136T160831.v2.0
T16RGV,1199,2022-05-31,HLSS30.020/,HLS.S30.T16RGV.2022151T160829.v2.0
T16RGV,1200,2022-08-14,HLSS30.020/,HLS.S30.T16RGV.2022226T160911.v2.0
T16RGV,1201,2022-09-13,HLSS30.020/,HLS.S30.T16RGV.2022256T160901.v2.0
T16RGV,1202,2022-09-18,HLSS30.020/,HLS.S30.T16RGV.2022261T160839.v2.0
T16RGV,1203,2022-09-23,HLSS30.020/,HLS.S30.T16RGV.2022266T161001.v2.0
T16RGV,1204,2022-10-03,HLSS30.020/,HLS.S30.T16RGV.2022276T161121.v2.0
T16RGV,1205,2022-10-08,HLSS30.020/,HLS.S30.T16RGV.2022281T161149.v2.0
T16RGV,1206,2022-10-18,HLSS30.020/,HLS.S30.T16RGV.2022291T161249.v2.0
T16RGV,1207,2022-10-23,HLSS30.020/,HLS.S30.T16RGV.2022296T161331.v2.0
T16RGV,1208,2022-11-07,HLSS30.020/,HLS.S30.T16RGV.2022311T161449.v2.0
T16RGV,1209,2022-11-27,HLSS30.020/,HLS.S30.T16RGV.2022331T161619.v2.0
T16RGV,1210,2022-12-02,HLSS30.020/,HLS.S30.T16RGV.2022336T161631.v2.0
T16RGV,1211,2022-12-27,HLSS30.020/,HLS.S30.T16RGV.2022361T161659.v2.0
T16SBA,5086,2022-01-10,HLSS30.020/,HLS.S30.T16SBA.2022010T164649.v2.0
T16SBA,5087,2022-01-30,HLSS30.020/,HLS.S30.T16SBA.2022030T164529.v2.0
T16SBA,5088,2022-02-09,HLSS30.020/,HLS.S30.T16SBA.2022040T164429.v2.0
T16SBA,5089,2022-02-14,HLSS30.020/,HLS.S30.T16SBA.2022045T164401.v2.0
T16SBA,5090,2022-02-19,HLSS30.020/,HLS.S30.T16SBA.2022050T164319.v2.0
T16SBA,5091,2022-03-01,HLSS30.020/,HLS.S30.T16SBA.2022060T164119.v2.0
T16SBA,5092,2022-03-26,HLSS30.020/,HLS.S30.T16SBA.2022085T163921.v2.0
T16SBA,5093,2022-03-31,HLSS30.020/,HLS.S30.T16SBA.2022090T163839.v2.0
T16SBB,5042,2022-01-10,HLSS30.020/,HLS.S30.T16SBB.2022010T164649.v2.0
T16SBB,5043,2022-01-30,HLSS30.020/,HLS.S30.T16SBB.2022030T164529.v2.0
T16SBB,5044,2022-02-09,HLSS30.020/,HLS.S30.T16SBB.2022040T164429.v2.0
T16SBB,5045,2022-02-14,HLSS30.020/,HLS.S30.T16SBB.2022045T164401.v2.0
T16SBB,5046,2022-02-19,HLSS30.020/,HLS.S30.T16SBB.2022050T164319.v2.0
T16SBB,5047,2022-03-01,HLSS30.020/,HLS.S30.T16SBB.2022060T164119.v2.0
T16SBB,5048,2022-03-26,HLSS30.020/,HLS.S30.T16SBB.2022085T163921.v2.0
T16SBB,5049,2022-03-31,HLSS30.020/,HLS.S30.T16SBB.2022090T163839.v2.0
T16SBB,5050,2022-04-10,HLSS30.020/,HLS.S30.T16SBB.2022100T163839.v2.0
T16SBB,5051,2022-04-15,HLSS30.020/,HLS.S30.T16SBB.2022105T163841.v2.0
T16SBB,5052,2022-04-30,HLSS30.020/,HLS.S30.T16SBB.2022120T163829.v2.0
T16SBB,5053,2022-06-04,HLSS30.020/,HLS.S30.T16SBB.2022155T163851.v2.0
T16SBC,4450,2022-01-10,HLSS30.020/,HLS.S30.T16SBC.2022010T164649.v2.0
T16SBC,4451,2022-01-30,HLSS30.020/,HLS.S30.T16SBC.2022030T164529.v2.0
T16SBC,4452,2022-02-09,HLSS30.020/,HLS.S30.T16SBC.2022040T164429.v2.0
T16SBC,4453,2022-02-14,HLSS30.020/,HLS.S30.T16SBC.2022045T164401.v2.0
T16SBC,4454,2022-04-10,HLSS30.020/,HLS.S30.T16SBC.2022100T163839.v2.0
T16SBC,4455,2022-04-30,HLSS30.020/,HLS.S30.T16SBC.2022120T163829.v2.0
T16SBD,4515,2022-01-30,HLSS30.020/,HLS.S30.T16SBD.2022030T164529.v2.0
T16SBD,4516,2022-04-10,HLSS30.020/,HLS.S30.T16SBD.2022100T163839.v2.0
T16SBD,4517,2022-06-19,HLSS30.020/,HLS.S30.T16SBD.2022170T163839.v2.0
T16SBD,4518,2022-08-13,HLSS30.020/,HLS.S30.T16SBD.2022225T163911.v2.0
T16SBD,4519,2022-09-27,HLSS30.020/,HLS.S30.T16SBD.2022270T164039.v2.0
T16SBE,1685,2022-04-10,HLSS30.020/,HLS.S30.T16SBE.2022100T163839.v2.0
T16SBE,1686,2022-06-29,HLSS30.020/,HLS.S30.T16SBE.2022180T163839.v2.0
T16SBE,1687,2022-10-02,HLSS30.020/,HLS.S30.T16SBE.2022275T164131.v2.0
T16SBF,1580,2022-03-26,HLSS30.020/,HLS.S30.T16SBF.2022085T163921.v2.0
T16SBF,1581,2022-04-10,HLSS30.020/,HLS.S30.T16SBF.2022100T163839.v2.0
T16SBF,1582,2022-05-20,HLSS30.020/,HLS.S30.T16SBF.2022140T163839.v2.0
T16SBF,1583,2022-06-19,HLSS30.020/,HLS.S30.T16SBF.2022170T163839.v2.0
T16SBF,1584,2022-06-24,HLSS30.020/,HLS.S30.T16SBF.2022175T163911.v2.0
T16SBF,1585,2022-06-29,HLSS30.020/,HLS.S30.T16SBF.2022180T163839.v2.0
T16SBF,1586,2022-07-24,HLSS30.020/,HLS.S30.T16SBF.2022205T163851.v2.0
T16SBF,1587,2022-09-12,HLSS30.020/,HLS.S30.T16SBF.2022255T163911.v2.0
T16SBF,1588,2022-10-27,HLSS30.020/,HLS.S30.T16SBF.2022300T164359.v2.0
T16SBG,957,2022-03-16,HLSS30.020/,HLS.S30.T16SBG.2022075T164031.v2.0
T16SBG,958,2022-03-26,HLSS30.020/,HLS.S30.T16SBG.2022085T163921.v2.0
T16SBG,959,2022-04-10,HLSS30.020/,HLS.S30.T16SBG.2022100T163839.v2.0
T16SBG,960,2022-06-04,HLSS30.020/,HLS.S30.T16SBG.2022155T163851.v2.0
T16SBG,961,2022-06-19,HLSS30.020/,HLS.S30.T16SBG.2022170T163839.v2.0
T16SBG,962,2022-06-24,HLSS30.020/,HLS.S30.T16SBG.2022175T163911.v2.0
T16SBG,963,2022-06-29,HLSS30.020/,HLS.S30.T16SBG.2022180T163839.v2.0
T16SBG,964,2022-07-14,HLSS30.020/,HLS.S30.T16SBG.2022195T163911.v2.0
T16SBG,965,2022-08-13,HLSS30.020/,HLS.S30.T16SBG.2022225T163911.v2.0
T16SBG,966,2022-09-12,HLSS30.020/,HLS.S30.T16SBG.2022255T163911.v2.0
T16SBG,967,2022-10-02,HLSS30.020/,HLS.S30.T16SBG.2022275T164131.v2.0
T16SBH,1294,2022-03-16,HLSS30.020/,HLS.S30.T16SBH.2022075T164031.v2.0
T16SBH,1295,2022-03-26,HLSS30.020/,HLS.S30.T16SBH.2022085T163921.v2.0
T16SBH,1296,2022-04-10,HLSS30.020/,HLS.S30.T16SBH.2022100T163839.v2.0
T16SBH,1297,2022-06-19,HLSS30.020/,HLS.S30.T16SBH.2022170T163839.v2.0
T16SBJ,2862,2022-01-05,HLSS30.020/,HLS.S30.T16SBJ.2022005T164701.v2.0
T16SBJ,2863,2022-01-10,HLSS30.020/,HLS.S30.T16SBJ.2022010T164649.v2.0
T16SBJ,2864,2022-01-20,HLSS30.020/,HLS.S30.T16SBJ.2022020T164609.v2.0
T16SBJ,2865,2022-01-25,HLSS30.020/,HLS.S30.T16SBJ.2022025T164601.v2.0
T16SBJ,2866,2022-01-30,HLSS30.020/,HLS.S30.T16SBJ.2022030T164529.v2.0
T16SBJ,2867,2022-02-04,HLSS30.020/,HLS.S30.T16SBJ.2022035T164501.v2.0
T16SBJ,2868,2022-02-14,HLSS30.020/,HLS.S30.T16SBJ.2022045T164401.v2.0
T16SBJ,2869,2022-02-19,HLSS30.020/,HLS.S30.T16SBJ.2022050T164319.v2.0
T16SBJ,2870,2022-03-01,HLSS30.020/,HLS.S30.T16SBJ.2022060T164119.v2.0
T16SBJ,2871,2022-03-16,HLSS30.020/,HLS.S30.T16SBJ.2022075T164031.v2.0
T16SBJ,2872,2022-03-21,HLSS30.020/,HLS.S30.T16SBJ.2022080T163859.v2.0
T16SCA,7402,2022-01-22,HLSS30.020/,HLS.S30.T16SCA.2022022T163601.v2.0
T16SCA,7403,2022-02-06,HLSS30.020/,HLS.S30.T16SCA.2022037T163439.v2.0
T16SCA,7404,2022-03-13,HLSS30.020/,HLS.S30.T16SCA.2022072T163051.v2.0
T16SCA,7405,2022-04-07,HLSS30.020/,HLS.S30.T16SCA.2022097T162829.v2.0
T16SCA,7406,2022-04-27,HLSS30.020/,HLS.S30.T16SCA.2022117T162829.v2.0
T16SCA,7407,2022-05-07,HLSS30.020/,HLS.S30.T16SCA.2022127T162829.v2.0
T16SCA,7408,2022-09-14,HLSS30.020/,HLS.S30.T16SCA.2022257T162839.v2.0
T16SCA,7409,2022-09-29,HLSS30.020/,HLS.S30.T16SCA.2022272T163101.v2.0
T16SCB,3128,2022-01-22,HLSS30.020/,HLS.S30.T16SCB.2022022T163601.v2.0
T16SCB,3129,2022-03-13,HLSS30.020/,HLS.S30.T16SCB.2022072T163051.v2.0
T16SCB,3130,2022-04-27,HLSS30.020/,HLS.S30.T16SCB.2022117T162829.v2.0
T16SCB,3131,2022-05-17,HLSS30.020/,HLS.S30.T16SCB.2022137T162839.v2.0
T16SCB,3132,2022-09-14,HLSS30.020/,HLS.S30.T16SCB.2022257T162839.v2.0
T16SCB,3133,2022-09-29,HLSS30.020/,HLS.S30.T16SCB.2022272T163101.v2.0
T16SCB,3134,2022-10-09,HLSS30.020/,HLS.S30.T16SCB.2022282T163211.v2.0
T16SCB,3135,2022-10-14,HLSS30.020/,HLS.S30.T16SCB.2022287T163229.v2.0
T16SCB,3136,2022-11-13,HLSS30.020/,HLS.S30.T16SCB.2022317T163529.v2.0
T16SCC,2392,2022-02-11,HLSS30.020/,HLS.S30.T16SCC.2022042T163421.v2.0
T16SCC,2393,2022-03-03,HLSS30.020/,HLS.S30.T16SCC.2022062T163201.v2.0
T16SCC,2394,2022-03-28,HLSS30.020/,HLS.S30.T16SCC.2022087T162829.v2.0
T16SCC,2395,2022-04-27,HLSS30.020/,HLS.S30.T16SCC.2022117T162829.v2.0
T16SCC,2396,2022-05-17,HLSS30.020/,HLS.S30.T16SCC.2022137T162839.v2.0
T16SCC,2397,2022-09-14,HLSS30.020/,HLS.S30.T16SCC.2022257T162839.v2.0
T16SCC,2398,2022-09-29,HLSS30.020/,HLS.S30.T16SCC.2022272T163101.v2.0
T16SCC,2399,2022-10-14,HLSS30.020/,HLS.S30.T16SCC.2022287T163229.v2.0
T16SCC,2400,2022-10-19,HLSS30.020/,HLS.S30.T16SCC.2022292T163311.v2.0
T16SCC,2401,2022-11-03,HLSS30.020/,HLS.S30.T16SCC.2022307T163439.v2.0
T16SCC,2402,2022-11-18,HLSS30.020/,HLS.S30.T16SCC.2022322T163601.v2.0
T16SCC,2403,2022-12-18,HLSS30.020/,HLS.S30.T16SCC.2022352T163711.v2.0
T16SCD,3360,2022-01-22,HLSS30.020/,HLS.S30.T16SCD.2022022T163601.v2.0
T16SCD,3361,2022-02-06,HLSS30.020/,HLS.S30.T16SCD.2022037T163439.v2.0
T16SCD,3362,2022-02-11,HLSS30.020/,HLS.S30.T16SCD.2022042T163421.v2.0
T16SCD,3363,2022-03-03,HLSS30.020/,HLS.S30.T16SCD.2022062T163201.v2.0
T16SCD,3364,2022-03-13,HLSS30.020/,HLS.S30.T16SCD.2022072T163051.v2.0
T16SCD,3365,2022-04-07,HLSS30.020/,HLS.S30.T16SCD.2022097T162829.v2.0
T16SCD,3366,2022-04-27,HLSS30.020/,HLS.S30.T16SCD.2022117T162829.v2.0
T16SCD,3367,2022-05-17,HLSS30.020/,HLS.S30.T16SCD.2022137T162839.v2.0
T16SCE,185,2022-01-10,HLSS30.020/,HLS.S30.T16SCE.2022010T164649.v2.0
T16SCE,186,2022-01-25,HLSS30.020/,HLS.S30.T16SCE.2022025T164601.v2.0
T16SCE,187,2022-01-30,HLSS30.020/,HLS.S30.T16SCE.2022030T164529.v2.0
T16SCE,188,2022-02-09,HLSS30.020/,HLS.S30.T16SCE.2022040T164429.v2.0
T16SCE,189,2022-02-14,HLSS30.020/,HLS.S30.T16SCE.2022045T164401.v2.0
T16SCE,190,2022-02-19,HLSS30.020/,HLS.S30.T16SCE.2022050T164319.v2.0
T16SCE,191,2022-03-01,HLSS30.020/,HLS.S30.T16SCE.2022060T164119.v2.0
T16SCE,192,2022-03-26,HLSS30.020/,HLS.S30.T16SCE.2022085T163921.v2.0
T16SCE,193,2022-04-10,HLSS30.020/,HLS.S30.T16SCE.2022100T163839.v2.0
T16SCE,194,2022-05-10,HLSS30.020/,HLS.S30.T16SCE.2022130T163839.v2.0
T16SCE,195,2022-05-15,HLSS30.020/,HLS.S30.T16SCE.2022135T163841.v2.0
T16SCE,196,2022-05-20,HLSS30.020/,HLS.S30.T16SCE.2022140T163839.v2.0
T16SCE,197,2022-06-04,HLSS30.020/,HLS.S30.T16SCE.2022155T163851.v2.0
T16SCE,198,2022-06-14,HLSS30.020/,HLS.S30.T16SCE.2022165T163911.v2.0
T16SCE,199,2022-06-19,HLSS30.020/,HLS.S30.T16SCE.2022170T163839.v2.0
T16SCE,200,2022-06-24,HLSS30.020/,HLS.S30.T16SCE.2022175T163911.v2.0
T16SCE,201,2022-06-29,HLSS30.020/,HLS.S30.T16SCE.2022180T163839.v2.0
T16SCE,202,2022-07-14,HLSS30.020/,HLS.S30.T16SCE.2022195T163911.v2.0
T16SCE,203,2022-08-13,HLSS30.020/,HLS.S30.T16SCE.2022225T163911.v2.0
T16SCE,204,2022-09-12,HLSS30.020/,HLS.S30.T16SCE.2022255T163911.v2.0
T16SCE,205,2022-09-27,HLSS30.020/,HLS.S30.T16SCE.2022270T164039.v2.0
T16SCE,206,2022-10-02,HLSS30.020/,HLS.S30.T16SCE.2022275T164131.v2.0
T16SCE,207,2022-10-07,HLSS30.020/,HLS.S30.T16SCE.2022280T164149.v2.0
T16SCE,208,2022-10-17,HLSS30.020/,HLS.S30.T16SCE.2022290T164259.v2.0
T16SCE,209,2022-10-27,HLSS30.020/,HLS.S30.T16SCE.2022300T164359.v2.0
T16SCE,210,2022-11-11,HLSS30.020/,HLS.S30.T16SCE.2022315T164531.v2.0
T16SCE,211,2022-11-16,HLSS30.020/,HLS.S30.T16SCE.2022320T164549.v2.0
T16SCE,212,2022-11-21,HLSS30.020/,HLS.S30.T16SCE.2022325T164611.v2.0
T16SCE,213,2022-12-16,HLSS30.020/,HLS.S30.T16SCE.2022350T164709.v2.0
T16SCE,214,2022-12-21,HLSS30.020/,HLS.S30.T16SCE.2022355T164711.v2.0
T16SCF,1522,2022-03-01,HLSS30.020/,HLS.S30.T16SCF.2022060T164119.v2.0
T16SCF,1523,2022-04-10,HLSS30.020/,HLS.S30.T16SCF.2022100T163839.v2.0
T16SCF,1524,2022-05-20,HLSS30.020/,HLS.S30.T16SCF.2022140T163839.v2.0
T16SCG,844,2022-01-30,HLSS30.020/,HLS.S30.T16SCG.2022030T164529.v2.0
T16SCG,845,2022-03-26,HLSS30.020/,HLS.S30.T16SCG.2022085T163921.v2.0
T16SCG,846,2022-04-10,HLSS30.020/,HLS.S30.T16SCG.2022100T163839.v2.0
T16SCG,847,2022-05-20,HLSS30.020/,HLS.S30.T16SCG.2022140T163839.v2.0
T16SCG,848,2022-08-13,HLSS30.020/,HLS.S30.T16SCG.2022225T163911.v2.0
T16SCH,300,2022-01-20,HLSS30.020/,HLS.S30.T16SCH.2022020T164609.v2.0
T16SCH,301,2022-01-25,HLSS30.020/,HLS.S30.T16SCH.2022025T164601.v2.0
T16SCH,302,2022-03-16,HLSS30.020/,HLS.S30.T16SCH.2022075T164031.v2.0
T16SCH,303,2022-06-14,HLSS30.020/,HLS.S30.T16SCH.2022165T163911.v2.0
T16SCH,304,2022-06-19,HLSS30.020/,HLS.S30.T16SCH.2022170T163839.v2.0
T16SCH,305,2022-09-12,HLSS30.020/,HLS.S30.T16SCH.2022255T163911.v2.0
T16SCH,306,2022-10-27,HLSS30.020/,HLS.S30.T16SCH.2022300T164359.v2.0
T16SCJ,3088,2022-01-20,HLSS30.020/,HLS.S30.T16SCJ.2022020T164609.v2.0
T16SCJ,3089,2022-06-19,HLSS30.020/,HLS.S30.T16SCJ.2022170T163839.v2.0
T16SCJ,3090,2022-06-24,HLSS30.020/,HLS.S30.T16SCJ.2022175T163911.v2.0
T16SCJ,3091,2022-06-29,HLSS30.020/,HLS.S30.T16SCJ.2022180T163839.v2.0
T16SCJ,3092,2022-11-21,HLSS30.020/,HLS.S30.T16SCJ.2022325T164611.v2.0
T16SDA,3001,2022-01-27,HLSS30.020/,HLS.S30.T16SDA.2022027T163539.v2.0
T16SDA,3002,2022-02-11,HLSS30.020/,HLS.S30.T16SDA.2022042T163421.v2.0
T16SDA,3003,2022-03-13,HLSS30.020/,HLS.S30.T16SDA.2022072T163051.v2.0
T16SDA,3004,2022-04-27,HLSS30.020/,HLS.S30.T16SDA.2022117T162829.v2.0
T16SDA,3005,2022-09-14,HLSS30.020/,HLS.S30.T16SDA.2022257T162839.v2.0
T16SDA,3006,2022-09-29,HLSS30.020/,HLS.S30.T16SDA.2022272T163101.v2.0
T16SDA,3007,2022-10-14,HLSS30.020/,HLS.S30.T16SDA.2022287T163229.v2.0
T16SDB,3482,2022-01-27,HLSS30.020/,HLS.S30.T16SDB.2022027T163539.v2.0
T16SDB,3483,2022-02-06,HLSS30.020/,HLS.S30.T16SDB.2022037T163439.v2.0
T16SDB,3484,2022-02-11,HLSS30.020/,HLS.S30.T16SDB.2022042T163421.v2.0
T16SDB,3485,2022-03-13,HLSS30.020/,HLS.S30.T16SDB.2022072T163051.v2.0
T16SDB,3486,2022-04-07,HLSS30.020/,HLS.S30.T16SDB.2022097T162829.v2.0
T16SDB,3487,2022-04-27,HLSS30.020/,HLS.S30.T16SDB.2022117T162829.v2.0
T16SDB,3488,2022-09-24,HLSS30.020/,HLS.S30.T16SDB.2022267T162929.v2.0
T16SDB,3489,2022-10-14,HLSS30.020/,HLS.S30.T16SDB.2022287T163229.v2.0
T16SDD,0,2022-01-22,HLSS30.020/,HLS.S30.T16SDD.2022022T163601.v2.0
T16SDD,1,2022-01-27,HLSS30.020/,HLS.S30.T16SDD.2022027T163539.v2.0
T16SDD,2,2022-02-01,HLSS30.020/,HLS.S30.T16SDD.2022032T163511.v2.0
T16SDD,3,2022-02-06,HLSS30.020/,HLS.S30.T16SDD.2022037T163439.v2.0
T16SDD,4,2022-02-11,HLSS30.020/,HLS.S30.T16SDD.2022042T163421.v2.0
T16SDD,5,2022-02-16,HLSS30.020/,HLS.S30.T16SDD.2022047T163339.v2.0
T16SDD,6,2022-03-03,HLSS30.020/,HLS.S30.T16SDD.2022062T163201.v2.0
T16SDD,7,2022-03-13,HLSS30.020/,HLS.S30.T16SDD.2022072T163051.v2.0
T16SDD,8,2022-03-28,HLSS30.020/,HLS.S30.T16SDD.2022087T162829.v2.0
T16SDD,9,2022-04-07,HLSS30.020/,HLS.S30.T16SDD.2022097T162829.v2.0
T16SDD,10,2022-04-22,HLSS30.020/,HLS.S30.T16SDD.2022112T162841.v2.0
T16SDD,11,2022-04-27,HLSS30.020/,HLS.S30.T16SDD.2022117T162829.v2.0
T16SDD,12,2022-05-02,HLSS30.020/,HLS.S30.T16SDD.2022122T162841.v2.0
T16SDD,13,2022-05-17,HLSS30.020/,HLS.S30.T16SDD.2022137T162839.v2.0
T16SDD,14,2022-06-16,HLSS30.020/,HLS.S30.T16SDD.2022167T162839.v2.0
