chip_id,chip_coordinate_x,chip_coordinate_y,crop_per_2023,non_crop_per_2023,crop_per_2022,non_crop_per_2022,crop_per_2021,non_crop_per_2021,crop_per_2020,non_crop_per_2020,crop_per_2019,non_crop_per_2019,crop_per_2018,non_crop_per_2018,crop_per_2017,non_crop_per_2017,crop_per_2016,non_crop_per_2016,crop_per_2015,non_crop_per_2015,crop_per_2014,non_crop_per_2014,average_crop_per
chip_111_049,758340.0,2088900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.78,27.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2780000000000005
chip_111_050,765060.0,2088900.0,83.67,16.33,83.18,16.82,83.91,16.09,84.33,15.67,81.08,18.92,83.83,16.17,83.2,16.8,82.07,17.93,83.85,16.15,82.34,17.66,83.146
chip_111_051,771780.0,2088900.0,82.53,17.47,83.62,16.38,84.53,15.47,85.22,14.78,83.16,16.84,85.5,14.5,82.37,17.63,82.59,17.41,81.33,18.67,83.96,16.04,83.48100000000001
chip_111_057,812100.0,2088900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.12,25.88,0.0,0.0,0.0,0.0,78.07,21.93,78.14,21.86,0.0,0.0,23.032999999999998
chip_111_058,818820.0,2088900.0,78.6,21.4,78.61,21.39,79.65,20.35,81.15,18.85,77.61,22.39,79.68,20.32,80.2,19.8,79.14,20.86,79.47,20.53,0.0,0.0,71.411
chip_111_059,825540.0,2088900.0,81.26,18.74,81.39,18.61,81.83,18.17,83.32,16.68,81.44,18.56,81.84,18.16,81.17,18.83,81.49,18.51,82.57,17.43,79.17,20.83,81.54799999999999
chip_111_060,832260.0,2088900.0,87.74,12.26,87.82,12.18,88.12,11.88,88.75,11.25,87.18,12.82,89.34,10.66,89.18,10.82,88.37,11.63,88.87,11.13,87.09,12.91,88.24600000000001
chip_111_061,838980.0,2088900.0,78.6,21.4,78.46,21.54,0.0,0.0,79.25,20.75,78.87,21.13,0.0,0.0,0.0,0.0,0.0,0.0,78.65,21.35,0.0,0.0,39.383
chip_111_075,933060.0,2088900.0,83.03,16.97,83.68,16.32,84.11,15.89,84.81,15.19,0.0,0.0,84.75,15.25,84.39,15.61,83.7,16.3,0.0,0.0,83.05,16.95,67.152
chip_111_076,939780.0,2088900.0,78.45,21.55,77.89,22.11,79.57,20.43,79.46,20.54,0.0,0.0,79.89,20.11,78.61,21.39,78.12,21.88,0.0,0.0,77.5,22.5,62.949
chip_111_081,973380.0,2088900.0,88.06,11.94,87.93,12.07,88.48,11.52,88.9,11.1,70.33,29.67,88.95,11.05,88.35,11.65,88.54,11.46,86.69,13.31,87.65,12.35,86.388
chip_111_082,980100.0,2088900.0,87.99,12.01,87.6,12.4,88.0,12.0,89.15,10.85,0.0,0.0,88.99,11.01,88.69,11.31,88.59,11.41,88.19,11.81,88.08,11.92,79.528
chip_111_083,986820.0,2088900.0,88.16,11.84,84.99,15.01,88.42,11.58,89.17,10.83,0.0,0.0,89.61,10.39,88.41,11.59,88.34,11.66,87.92,12.08,88.16,11.84,79.318
chip_111_084,993540.0,2088900.0,90.55,9.45,91.69,8.31,91.74,8.26,92.91,7.09,70.69,29.31,92.98,7.02,92.55,7.45,92.4,7.6,92.96,7.04,91.57,8.43,90.00399999999999
chip_111_085,1000260.0,2088900.0,86.08,13.92,85.78,14.22,86.0,14.0,86.6,13.4,0.0,0.0,86.28,13.72,86.14,13.86,85.77,14.23,86.17,13.83,84.66,15.34,77.34799999999998
chip_111_086,1006980.0,2088900.0,91.12,8.88,90.6,9.4,91.55,8.45,91.86,8.14,0.0,0.0,91.98,8.02,91.99,8.01,91.67,8.33,91.95,8.05,91.39,8.61,82.411
chip_111_087,1013700.0,2088900.0,86.24,13.76,86.48,13.52,86.89,13.11,87.9,12.1,0.0,0.0,86.79,13.21,87.6,12.4,85.63,14.37,88.48,11.52,87.61,12.39,78.362
chip_111_089,1027140.0,2088900.0,84.15,15.85,84.0,16.0,84.61,15.39,84.79,15.21,0.0,0.0,84.11,15.89,84.14,15.86,83.79,16.21,84.26,15.74,83.48,16.52,75.733
chip_111_090,1033860.0,2088900.0,83.36,16.64,83.81,16.19,84.54,15.46,85.38,14.62,0.0,0.0,85.96,14.04,85.81,14.19,85.53,14.47,85.71,14.29,85.63,14.37,76.57300000000001
chip_111_092,1047300.0,2088900.0,82.63,17.37,81.95,18.05,83.08,16.92,83.78,16.22,0.0,0.0,83.31,16.69,83.76,16.24,83.37,16.63,83.21,16.79,82.8,17.2,74.78899999999999
chip_111_093,1054020.0,2088900.0,81.69,18.31,81.18,18.82,82.17,17.83,82.75,17.25,0.0,0.0,81.7,18.3,82.92,17.08,82.41,17.59,82.35,17.65,81.68,18.32,73.88500000000002
chip_111_097,1080900.0,2088900.0,81.0,19.0,80.33,19.67,79.85,20.15,80.98,19.02,0.0,0.0,79.56,20.44,79.3,20.7,79.4,20.6,79.31,20.69,77.5,22.5,71.723
chip_111_098,1087620.0,2088900.0,79.38,20.62,0.0,0.0,79.06,20.94,0.0,0.0,0.0,0.0,0.0,0.0,78.53,21.47,78.23,21.77,78.61,21.39,0.0,0.0,39.381
chip_112_047,744900.0,2082180.0,88.27,11.73,88.48,11.52,88.42,11.58,88.86,11.14,87.97,12.03,89.77,10.23,89.17,10.83,89.41,10.59,89.99,10.01,89.03,10.97,88.93699999999998
chip_112_048,751620.0,2082180.0,81.37,18.63,79.68,20.32,84.52,15.48,82.4,17.6,82.11,17.89,82.8,17.2,81.27,18.73,81.77,18.23,83.04,16.96,83.1,16.9,82.206
chip_112_049,758340.0,2082180.0,81.72,18.28,81.49,18.51,82.85,17.15,83.16,16.84,77.75,22.25,83.54,16.46,83.6,16.4,81.58,18.42,82.45,17.55,82.12,17.88,82.02600000000001
chip_112_051,771780.0,2082180.0,80.46,19.54,80.15,19.85,79.62,20.38,80.21,19.79,78.67,21.33,0.0,0.0,78.9,21.1,0.0,0.0,79.14,20.86,77.69,22.31,63.483999999999995
chip_112_057,812100.0,2082180.0,84.77,15.23,84.46,15.54,85.23,14.77,85.95,14.05,84.39,15.61,85.59,14.41,85.77,14.23,85.74,14.26,85.9,14.1,84.68,15.32,85.248
chip_112_058,818820.0,2082180.0,81.23,18.77,81.13,18.87,81.51,18.49,82.82,17.18,82.13,17.87,82.29,17.71,82.56,17.44,82.34,17.66,82.52,17.48,81.61,18.39,82.01400000000001
chip_112_060,832260.0,2082180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.78,23.22,0.0,0.0,0.0,0.0,78.35,21.65,78.76,21.24,0.0,0.0,23.389
chip_112_074,926340.0,2082180.0,84.81,15.19,85.63,14.37,86.41,13.59,87.06,12.94,0.0,0.0,87.55,12.45,87.05,12.95,87.5,12.5,80.02,19.98,86.27,13.73,77.22999999999999
chip_112_077,946500.0,2082180.0,79.63,20.37,78.07,21.93,80.88,19.12,81.04,18.96,0.0,0.0,81.25,18.75,81.4,18.6,81.12,18.88,0.0,0.0,80.25,19.75,64.364
chip_112_082,980100.0,2082180.0,89.86,10.14,89.61,10.39,90.41,9.59,90.58,9.42,0.0,0.0,91.19,8.81,90.7,9.3,90.42,9.58,90.17,9.83,89.83,10.17,81.277
chip_112_083,986820.0,2082180.0,87.28,12.72,90.52,9.48,91.28,8.72,91.82,8.18,72.2,27.8,92.49,7.51,91.68,8.32,91.43,8.57,91.63,8.37,90.05,9.95,89.038
chip_112_084,993540.0,2082180.0,90.02,9.98,88.32,11.68,90.23,9.77,91.03,8.97,0.0,0.0,91.22,8.78,91.1,8.9,91.06,8.94,91.2,8.8,90.04,9.96,81.422
